model_name,unit_no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,1530,4,2,3,6,-4330.0,-1272.0,-636,9,4,0.922,2718,679.5,209.1,6.05,0.0,1,3,1,3,-3616.0,-1572.0,-622,0,0,0.656,602,0.0,0.0,5.35,0.0,6,4,2,7,-3102.0,-1943.0,-14,28,14,0.999,6547,467.6,155.9,6.41,0.01,5,6,4,5,-3381.0,-2422.0,-936,10,7,0.907,3337,476.7,196.3,6.18,0.0,6,8,4,7,-1824.0,-2122.0,-993,13,3,0.909,3653,1217.7,228.3,6.23,0.0,1,9,8,3,-1553.0,-1051.0,-493,1,2,0.763,694,347.0,231.3,6.77,0.0,5,8,8,8,-2210.0,-666.0,-636,18,16,0.963,5711,356.9,168.0,5.89,0.06,10,12,12,12,965.0,-323.0,78,20,12,1.005,5172,431.0,161.6,5.92,0.04,3,14,10,10,3769.0,220.0,-108,13,8,0.989,3276,409.5,156.0,6.32,0.0,8,15,10,5,4241.0,-394.0,-293,13,11,0.973,3658,332.5,152.4,6.3,0.0,7,15,5,12,4598.0,-1251.0,621,23,15,1.038,5431,362.1,142.9,6.08,0.11,3,15,14,8,3827.0,667.0,-722,7,6,0.896,2312,385.3,177.8,6.62,0.0,1,16,15,4,5845.0,4271.0,-1150,11,3,0.889,3447,1149.0,246.2,6.11,0.0,15,16,16,16,7287.0,5785.0,2539,35,24,1.118,7195,299.8,121.9,5.96,0.55,11,15,15,15,4083.0,3310.0,2882,28,18,1.203,4744,263.6,103.1,6.19,0.0,13,8,13,10,-824.0,278.0,364,28,29,1.015,8233,283.9,144.4,5.79,0.55,6,8,15,13,-1285.0,1210.0,64,14,7,1.006,3503,500.4,166.8,5.92,0.0,4,9,12,13,-599.0,1438.0,-150,12,13,0.987,3710,285.4,148.4,5.96,0.0,15,5,8,14,-1214.0,923.0,1296,33,26,1.054,8048,309.5,136.4,5.92,0.32,13,1,2,4,-3046.0,-2398.0,292,24,41,1.012,8306,202.6,127.8,5.85,0.97
アイムジャグラーEX-TP,1531,12,16,13,13,4065.0,1385.0,-14,25,9,0.999,5997,666.3,176.4,5.99,0.0,16,16,12,14,2800.0,977.0,1678,38,19,1.068,8181,430.6,143.5,5.95,0.03,12,14,13,4,1000.0,677.0,-279,24,33,0.988,7929,240.3,139.1,5.99,0.6799999999999999,4,14,13,9,1400.0,677.0,-422,11,4,0.955,3109,777.2,207.3,5.79,0.0,11,13,16,16,-417.0,3102.0,1378,32,13,1.071,6480,498.5,144.0,6.11,0.01,4,5,12,6,-2717.0,445.0,-279,6,3,0.946,1723,574.3,191.4,6.03,0.0,9,6,12,14,-2646.0,602.0,2003,36,21,1.087,7705,366.9,135.2,5.91,0.15000000000000002,1,1,8,5,-5871.0,-1280.0,-1279,7,6,0.861,3073,512.2,236.4,5.91,0.0,11,2,4,9,-3457.0,-2240.0,-122,22,22,0.994,6670,303.2,151.6,5.85,0.26,11,1,1,11,-5014.0,-3040.0,121,19,6,1.01,4220,703.3,168.8,6.2,0.0,9,1,2,1,-5221.0,-3369.0,-2239,14,18,0.87,5739,318.8,179.3,6.52,0.04,1,2,1,4,-4861.0,-2352.0,-922,4,7,0.853,2095,299.3,190.5,6.2,0.0,5,4,8,9,-3804.0,-295.0,-208,22,15,0.989,6416,427.7,173.4,5.67,0.04,1,3,4,4,-3189.0,-1766.0,-1222,4,4,0.796,2000,500.0,250.0,6.53,0.0,4,6,8,13,-1332.0,-630.0,1135,13,7,1.165,2289,327.0,114.4,6.13,0.0,4,5,2,3,-3632.0,-3644.0,-1679,11,11,0.877,4543,413.0,206.5,6.06,0.0,4,7,8,12,-1503.0,-1830.0,-86,10,6,0.989,2610,435.0,163.1,6.09,0.0,11,7,4,4,-1153.0,-1337.0,-1879,15,14,0.891,5770,412.1,199.0,6.07,0.0,16,7,10,11,-339.0,1177.0,135,26,35,1.006,8146,232.7,133.5,6.0,0.7899999999999999,7,10,8,5,1444.0,-123.0,407,27,19,1.02,6762,355.9,147.0,6.07,0.08
アイムジャグラーEX-TP,1532,2,3,10,10,-2640.0,648.0,-236,9,1,0.966,2293,2293.0,229.3,5.72,0.0,2,4,5,7,-3426.0,-581.0,-208,3,2,0.933,1040,520.0,208.0,5.63,0.0,13,9,5,14,-1768.0,-1195.0,1092,28,40,1.046,7957,198.9,117.0,6.14,0.96,7,4,3,2,-3953.0,-2552.0,-1465,9,13,0.88,4063,312.5,184.7,6.12,0.0,4,9,6,9,-1624.0,-1823.0,-822,8,8,0.915,3210,401.2,200.6,5.68,0.0,12,10,5,7,-831.0,-2023.0,-265,16,11,0.979,4287,389.7,158.8,6.23,0.0,15,9,10,6,-1731.0,-308.0,-736,29,33,0.973,9148,277.2,147.5,6.12,0.26,9,11,11,6,-388.0,-665.0,-1022,15,12,0.929,4775,397.9,176.9,6.22,0.0,10,11,13,15,605.0,1221.0,1450,22,30,1.08,6054,201.8,116.4,5.79,0.97,6,12,11,2,1244.0,-258.0,-1093,6,6,0.879,3004,500.7,250.3,5.43,0.0,12,12,7,14,2515.0,-330.0,864,27,22,1.04,7233,328.8,147.6,5.63,0.53,8,11,9,11,-353.0,-587.0,-29,13,7,0.997,3482,497.4,174.1,5.75,0.0,8,11,5,3,368.0,-587.0,-1165,20,20,0.945,7032,351.6,175.8,5.81,0.05,14,13,12,12,3451.0,2667.0,607,29,15,1.029,7060,470.7,160.5,5.8,0.01,12,11,13,8,2801.0,2238.0,-29,20,14,0.998,5282,377.3,155.4,6.07,0.05,15,14,12,14,3037.0,263.0,2089,36,34,1.083,8425,247.8,120.4,6.07,0.8200000000000001,7,11,9,14,-45.0,-1134.0,178,16,8,1.016,3675,459.4,153.1,6.27,0.0,1,8,11,3,-602.0,606.0,-2004,2,0,0.671,2028,0.0,1014.0,6.19,0.0,13,11,13,12,1752.0,2567.0,692,25,33,1.031,7395,224.1,127.5,5.94,0.87,6,7,11,13,-215.0,2082.0,1918,29,19,1.098,6522,343.3,135.9,5.6,0.65
アイムジャグラーEX-TP,1533,5,15,14,1,2115.0,1506.0,-1136,5,5,0.863,2768,553.6,276.8,5.36,0.0,12,12,16,15,754.0,2277.0,1721,29,15,1.1,5729,381.9,130.2,6.12,0.14,14,12,6,13,-189.0,-980.0,921,32,33,1.037,8375,253.8,128.8,6.14,0.6599999999999999,3,9,5,11,-1718.0,-1994.0,-365,10,2,0.953,2607,1303.5,217.2,5.92,0.0,14,6,13,2,-2689.0,974.0,-1536,21,27,0.935,7916,293.2,164.9,5.96,0.12,6,8,11,11,-1989.0,13.0,-93,8,4,0.985,2086,521.5,173.8,5.98,0.0,11,10,14,16,-1375.0,884.0,2603,41,23,1.109,7985,347.2,124.8,6.2,0.22,8,2,3,1,-4671.0,-2327.0,-2497,8,10,0.819,4603,460.3,255.7,5.96,0.0,16,6,7,12,-2353.0,-1166.0,778,32,36,1.029,8832,245.3,129.9,6.07,0.74,5,5,2,4,-2267.0,-2780.0,-608,10,5,0.931,2950,590.0,196.7,6.11,0.0,1,4,3,3,-2667.0,-1651.0,-1336,7,8,0.861,3198,399.8,213.2,6.05,0.0,6,10,5,6,-767.0,-1008.0,-836,10,8,0.913,3221,402.6,178.9,6.39,0.0,9,14,6,12,2137.0,-351.0,521,27,27,1.025,7088,262.5,131.3,6.24,0.52,4,12,10,6,2880.0,-8.0,-693,14,11,0.947,4399,399.9,176.0,6.0,0.0,1,16,10,7,4394.0,-323.0,-179,5,3,0.96,1503,501.0,187.9,5.78,0.0,11,16,14,11,5180.0,420.0,864,34,23,1.036,7915,344.1,138.9,6.24,0.1,15,16,16,3,4537.0,1624.0,-1008,18,28,0.952,6965,248.8,151.4,5.92,0.52,7,14,15,15,3477.0,3896.0,564,23,8,1.038,4945,618.1,159.5,6.06,0.0,12,15,16,16,3805.0,4153.0,2068,32,24,1.1,6911,288.0,123.4,6.0,0.55,4,11,14,12,1680.0,2692.0,1264,30,12,1.068,6164,513.7,146.8,6.04,0.01
アイムジャグラーEX-TP,1534,13,14,9,7,921.0,-152.0,-608,19,20,0.966,6031,301.6,154.6,6.06,0.16,4,10,6,9,-293.0,-466.0,321,10,2,1.052,2071,1035.5,172.6,5.8,0.0,5,13,3,9,707.0,-1852.0,135,24,20,1.007,6358,317.9,144.5,6.15,0.16,8,15,7,6,2479.0,-1466.0,-922,14,10,0.928,4256,425.6,177.3,6.34,0.0,2,16,15,5,3436.0,1995.0,-1065,6,7,0.868,2696,385.1,207.4,6.03,0.0,10,16,14,13,8778.0,1238.0,521,18,4,1.046,3762,940.5,171.0,5.87,0.0,12,16,16,15,7264.0,2038.0,2539,38,32,1.105,8096,253.0,115.7,6.22,0.8200000000000001,7,16,15,2,6446.0,1406.0,-1822,10,11,0.866,4523,411.2,215.4,5.98,0.0,15,16,16,14,8746.0,3263.0,1321,28,37,1.058,7532,203.6,115.9,6.15,0.96,16,16,16,16,8317.0,6219.0,1907,39,33,1.07,9054,274.4,125.8,6.11,0.5900000000000001,11,16,16,9,6760.0,3319.0,35,26,14,1.002,6394,456.7,159.8,6.14,0.01,16,16,16,16,6517.0,5005.0,4277,39,46,1.164,8708,189.3,102.4,5.75,1.0,2,13,13,5,2104.0,1206.0,-993,17,7,0.937,5213,744.7,217.2,5.75,0.0,16,15,13,15,5293.0,3091.0,1721,35,19,1.078,7378,388.3,136.6,6.04,0.08,3,12,12,11,3164.0,1720.0,478,11,4,1.074,2148,537.0,143.2,6.22,0.0,9,15,16,12,3293.0,1034.0,892,31,27,1.039,7708,285.5,132.9,6.15,0.38999999999999996,5,12,12,15,1422.0,6.0,350,14,3,1.043,2723,907.7,160.2,6.35,0.0,12,12,13,12,1107.0,1852.0,-208,20,19,0.988,5830,306.8,149.5,6.06,0.18000000000000002,11,13,12,9,2107.0,1652.0,-136,21,23,0.993,6379,277.3,145.0,5.99,0.36,12,8,12,14,68.0,2395.0,2196,40,22,1.089,8264,375.6,133.3,6.04,0.1
アイムジャグラーEX-TP,1535,11,12,4,11,553.0,-766.0,-222,18,15,0.986,5138,342.5,155.7,6.03,0.1,5,14,4,2,1867.0,-644.0,-679,9,3,0.912,2558,852.7,213.2,6.31,0.0,16,15,14,9,1210.0,727.0,135,37,17,1.005,8806,518.0,163.1,6.13,0.0,16,13,15,12,1032.0,1584.0,-100,31,8,0.995,7358,919.8,188.7,5.91,0.0,8,12,14,14,-790.0,1419.0,692,24,10,1.042,5479,547.9,161.1,5.8,0.02,13,13,15,15,-461.0,1819.0,992,20,17,1.073,4536,266.8,122.6,6.24,0.0,7,3,9,11,-3992.0,-509.0,-265,25,17,0.987,6683,393.1,159.1,6.12,0.02,13,3,13,15,-4506.0,-287.0,1092,28,18,1.055,6637,368.7,144.3,5.82,0.14,5,1,1,5,-6548.0,-3301.0,-1336,10,11,0.89,4038,367.1,192.3,6.08,0.0,14,3,6,8,-2801.0,-944.0,-43,28,35,0.998,8420,240.6,133.7,6.19,0.6900000000000001,2,2,1,2,-4719.0,-3440.0,-1922,9,9,0.843,4089,454.3,227.2,6.17,0.0,15,1,2,14,-5486.0,-2297.0,1021,30,36,1.042,8094,224.8,122.6,6.16,0.88,3,2,1,1,-5072.0,-4268.0,-2539,12,10,0.851,5668,566.8,257.6,5.8,0.0,7,7,11,5,-2055.0,682.0,-779,18,12,0.95,5217,434.8,173.9,6.19,0.01,7,7,9,1,-412.0,-500.0,-950,7,8,0.888,2831,353.9,188.7,6.14,0.0,12,7,6,15,-1127.0,-2239.0,2411,34,32,1.102,7916,247.4,119.9,5.84,0.9099999999999999,11,4,2,1,-4031.0,-3215.0,-1961,10,10,0.853,4444,444.4,222.2,6.12,0.0,3,6,8,1,-1678.0,-776.0,-2689,5,5,0.747,3546,709.2,354.6,6.24,0.0,8,9,14,15,1189.0,2777.0,1435,21,14,1.102,4701,335.8,134.3,5.6,0.0,10,5,6,7,-811.0,-323.0,478,29,30,1.02,8027,267.6,136.1,6.04,0.49
アイムジャグラーEX-TP,1536,8,9,5,8,-1038.0,-708.0,-393,16,9,0.969,4262,473.6,170.5,6.19,0.0,3,7,14,5,-2224.0,1817.0,-450,4,0,0.877,1218,0.0,304.5,6.0,0.0,9,7,11,9,-2467.0,92.0,135,26,18,1.006,7276,404.2,165.4,5.66,0.06999999999999999,13,8,10,16,-2324.0,49.0,2132,33,20,1.109,6515,325.8,122.9,6.2,0.31999999999999995,7,4,3,1,-3949.0,-2462.0,-2175,7,9,0.817,3967,440.8,247.9,6.06,0.0,15,6,6,12,-2524.0,-1866.0,92,25,19,1.005,6557,345.1,149.0,6.11,0.08,13,7,5,10,-2552.0,-2651.0,-379,28,28,0.985,8155,291.2,145.6,6.19,0.21000000000000002,14,8,4,4,-2138.0,-1994.0,-1579,18,17,0.921,6642,390.7,189.8,5.86,0.01,7,9,9,7,-438.0,92.0,-693,19,9,0.954,5056,561.8,180.6,6.26,0.0,15,9,12,13,-938.0,35.0,278,29,33,1.011,8438,255.7,136.1,6.04,0.59,5,7,8,11,-2095.0,-179.0,507,22,13,1.033,5166,397.4,147.6,6.08,0.07,12,5,8,7,-3181.0,-651.0,-750,20,28,0.964,6955,248.4,144.9,6.09,0.48000000000000004,15,8,11,11,-1567.0,220.0,64,27,30,1.003,8092,269.7,142.0,5.95,0.45999999999999996,6,5,7,8,-2410.0,-1037.0,35,21,11,1.002,4796,436.0,149.9,6.57,0.0,6,2,3,9,-4620.0,-1951.0,121,10,9,1.015,2730,303.3,143.7,5.98,0.0,1,2,4,5,-5549.0,-2651.0,-1193,9,6,0.885,3459,576.5,230.6,5.86,0.0,8,2,11,4,-5464.0,-594.0,-879,10,9,0.921,3726,414.0,196.1,5.76,0.0,15,1,9,10,-5378.0,-494.0,-579,30,12,0.974,7347,612.2,174.9,6.31,0.0,6,1,2,13,-4292.0,-2090.0,864,16,12,1.08,3607,300.6,128.8,5.99,0.0,16,2,1,1,-2617.0,-3762.0,-779,24,34,0.97,8788,258.5,151.5,5.78,0.66
アイムジャグラーEX-TP,1537,7,13,16,12,880.0,1953.0,-93,15,9,0.992,3860,428.9,160.8,6.13,0.0,10,15,13,8,2637.0,1667.0,-150,22,12,0.991,5507,458.9,162.0,6.2,0.01,10,16,12,15,4533.0,567.0,2196,34,31,1.096,7616,245.7,117.2,6.12,0.82,12,16,12,10,2629.0,306.0,-379,26,12,0.98,6383,531.9,168.0,6.32,0.0,13,15,10,3,1915.0,-694.0,-1250,24,18,0.945,7565,420.3,180.1,5.97,0.0,16,15,16,16,5918.0,2220.0,1935,33,23,1.095,6804,295.8,121.5,6.29,0.46,6,15,15,4,3290.0,2031.0,-1379,20,8,0.923,5961,745.1,212.9,6.03,0.0,16,15,16,16,5719.0,3702.0,1664,36,14,1.077,7163,511.6,143.3,6.1,0.01,14,15,12,16,4562.0,945.0,1746,33,24,1.081,7142,297.6,125.3,6.19,0.42,13,11,14,14,919.0,1952.0,292,29,27,1.012,8346,309.1,149.0,5.79,0.32,8,10,14,6,-23.0,967.0,-1093,16,17,0.935,5599,329.4,169.7,6.03,0.07,14,12,15,15,-123.0,3110.0,2753,33,38,1.118,7802,205.3,109.9,5.91,0.98,12,5,12,7,-3112.0,864.0,-693,27,21,0.969,7568,360.4,157.7,6.27,0.03,13,8,9,14,-1812.0,-340.0,1050,25,20,1.057,6170,308.5,137.1,5.83,0.42000000000000004,10,3,2,12,-4412.0,-2040.0,507,20,11,1.037,4599,418.1,148.4,6.07,0.0,8,1,1,2,-5569.0,-3740.0,-1897,21,16,0.911,7075,442.2,191.2,6.16,0.0,9,1,6,6,-6361.0,-2079.0,-650,13,11,0.948,4129,375.4,172.0,6.03,0.0,9,2,6,6,-4461.0,-822.0,-1193,14,16,0.925,5306,331.6,176.9,5.91,0.07,14,2,4,7,-4104.0,-1179.0,-236,29,17,0.989,7471,439.5,162.4,6.13,0.0,15,4,4,8,-2233.0,-1593.0,607,31,34,1.024,8476,249.3,130.4,6.16,0.67
 , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,1538,16,4,11,16,-2350.0,1349.0,950,29,31,1.041,7724,249.2,128.7,6.03,0.7100000000000001,13,2,10,11,-3679.0,434.0,592,26,26,1.028,6929,266.5,133.2,6.09,0.5,11,1,8,5,-6382.0,-566.0,-193,27,29,0.992,7797,268.9,139.2,6.25,0.4,14,1,9,13,-7925.0,-538.0,35,27,12,1.002,6702,558.5,171.8,5.92,0.0,12,1,2,10,-5957.0,-3734.0,-408,25,15,0.98,6665,444.3,166.6,6.11,0.01,11,1,1,9,-6428.0,-3705.0,-165,18,6,0.986,3986,664.3,166.1,6.62,0.0,3,1,1,1,-6985.0,-5651.0,-3161,9,13,0.812,5605,431.2,254.8,5.97,0.0,11,5,1,8,-3503.0,-4226.0,-379,24,13,0.98,6258,481.4,169.1,6.12,0.0,6,7,6,1,-1432.0,-1844.0,-2111,10,5,0.829,4116,823.2,274.4,6.2,0.0,9,13,9,1,3218.0,-612.0,-1736,10,8,0.851,3891,486.4,216.2,6.45,0.0,14,14,12,15,3632.0,402.0,2003,37,20,1.084,7992,399.6,140.2,5.81,0.1,7,13,4,5,1293.0,-1280.0,-879,10,8,0.912,3339,417.4,185.5,6.23,0.0,11,12,14,6,1579.0,1291.0,-722,25,20,0.968,7523,376.2,167.2,5.95,0.02,8,14,14,11,5290.0,4552.0,321,25,8,1.02,5291,661.4,160.3,6.36,0.0,13,13,14,14,3533.0,2909.0,1692,26,20,1.1,5626,281.3,122.3,6.02,0.56,16,12,15,16,2748.0,881.0,2539,32,48,1.096,8830,184.0,110.4,5.77,1.0,13,14,5,2,3241.0,-2251.0,-1322,15,22,0.925,5905,268.4,159.6,6.1,0.24,16,15,14,11,3627.0,2060.0,-336,25,36,0.986,8112,225.3,133.0,6.2,0.79,10,14,9,4,3555.0,960.0,-593,19,16,0.966,5847,365.4,167.1,5.93,0.05,11,15,13,16,4826.0,2460.0,2989,40,26,1.121,8208,315.7,124.4,5.86,0.55
アイムジャグラーEX-TP,1539,9,10,12,3,-964.0,1367.0,-979,14,13,0.93,4688,360.6,173.6,6.13,0.0,15,13,11,16,893.0,810.0,2282,35,33,1.094,8135,246.5,119.6,5.96,0.8600000000000001,7,6,1,8,-2711.0,-2394.0,64,25,21,1.003,6951,331.0,151.1,5.94,0.12000000000000001,6,5,2,1,-3654.0,-2723.0,-1536,9,10,0.87,3936,393.6,207.2,6.05,0.0,5,7,9,8,-2254.0,-795.0,-922,10,6,0.911,3461,576.8,216.3,5.84,0.0,2,7,13,7,-2425.0,1005.0,-265,5,4,0.945,1614,403.5,179.3,5.93,0.0,8,13,11,12,-199.0,-52.0,392,31,19,1.018,7445,391.8,148.9,6.19,0.03,15,9,7,14,-2013.0,-1323.0,878,30,17,1.042,6900,405.9,146.8,6.02,0.04,9,4,3,6,-3399.0,-2337.0,-1322,19,10,0.922,5648,564.8,194.8,6.25,0.0,2,6,3,3,-2256.0,-2108.0,-879,6,1,0.852,1974,1974.0,282.0,6.29,0.0,10,8,13,8,-1542.0,732.0,-136,20,16,0.992,5786,361.6,160.7,5.83,0.09,9,4,10,2,-3603.0,-554.0,-1093,12,6,0.906,3874,645.7,215.2,6.06,0.0,14,6,9,16,-2746.0,31.0,1961,35,25,1.082,7959,318.4,132.6,5.84,0.43000000000000005,5,1,3,3,-5243.0,-2109.0,-1422,13,9,0.899,4704,522.7,213.8,5.93,0.0,16,4,6,4,-3500.0,-852.0,-508,20,19,0.974,6441,339.0,165.2,5.76,0.13,7,4,5,9,-4781.0,-2541.0,-179,18,19,0.989,5608,295.2,151.6,5.85,0.31,10,6,3,11,-2556.0,-2598.0,-165,15,9,0.987,4182,464.7,174.2,5.79,0.0,10,4,1,2,-2927.0,-2969.0,-2197,11,18,0.868,5531,307.3,190.7,6.05,0.05,1,6,5,7,-666.0,-451.0,-236,7,7,0.965,2280,325.7,162.9,5.88,0.0,2,14,3,2,3395.0,-2004.0,-536,17,12,0.963,4788,399.0,165.1,6.22,0.0
アイムジャグラーEX-TP,1540,15,5,1,15,-1680.0,-1812.0,835,29,25,1.037,7484,299.4,138.6,5.93,0.34,14,6,3,10,-2529.0,-1340.0,450,29,21,1.02,7355,350.2,147.1,6.03,0.08,2,3,10,1,-4487.0,-483.0,-3097,11,8,0.812,5487,685.9,288.8,6.05,0.0,9,11,16,14,-683.0,2221.0,1307,27,10,1.082,5297,529.7,143.2,6.09,0.03,15,5,7,15,-3098.0,-1175.0,1307,34,21,1.055,7943,378.2,144.4,5.86,0.09,5,3,3,4,-4784.0,-2496.0,-393,6,2,0.925,1750,875.0,218.8,6.0,0.0,2,2,2,2,-4477.0,-3611.0,-2089,10,15,0.86,4963,330.9,198.5,6.09,0.0,3,6,9,11,-2910.0,-815.0,-14,14,6,0.999,3363,560.5,168.2,6.11,0.0,2,5,5,3,-3118.0,-1909.0,-1508,6,3,0.814,2702,900.7,300.2,6.12,0.0,10,4,8,15,-2618.0,-780.0,707,19,9,1.058,4061,451.2,145.0,6.08,0.0,6,3,4,5,-3747.0,-1573.0,-1108,14,22,0.93,5269,239.5,146.4,6.39,0.44999999999999996,10,9,6,10,-1104.0,-987.0,-379,17,10,0.972,4592,459.2,170.1,6.12,0.0,10,10,4,10,-975.0,-830.0,-86,29,19,0.996,7444,391.8,155.1,6.18,0.02,3,10,5,7,1972.0,-1752.0,-522,12,6,0.951,3527,587.8,195.9,5.87,0.0,14,10,4,6,1486.0,-1652.0,-222,20,25,0.988,6187,247.5,137.5,6.18,0.53,6,13,11,6,2800.0,105.0,-1008,14,16,0.939,5474,342.1,182.5,5.62,0.16,1,15,14,9,3358.0,863.0,-422,5,1,0.911,1574,1574.0,262.3,5.71,0.0,13,13,16,16,3387.0,4146.0,1535,28,25,1.078,6577,263.1,124.1,6.01,0.66,4,10,11,6,1673.0,1603.0,-250,12,6,0.974,3253,542.2,180.7,5.93,0.0,9,12,15,15,3026.0,2945.0,2861,33,39,1.125,7634,195.7,106.0,6.01,0.99
アイムジャグラーEX-TP,1541,1,1,8,4,-4797.0,-295.0,-965,3,2,0.816,1750,875.0,350.0,5.57,0.0,11,1,8,12,-4211.0,91.0,778,24,17,1.046,5586,328.6,136.2,6.16,0.2,3,2,4,6,-5325.0,-1723.0,-108,21,21,0.994,5975,284.5,142.3,6.19,0.28,1,2,1,7,-5217.0,-3037.0,-579,4,1,0.865,1428,1428.0,285.6,5.92,0.0,3,2,1,6,-5360.0,-3923.0,-1036,9,2,0.873,2727,1363.5,247.9,6.4,0.0,9,2,2,1,-5317.0,-3266.0,-1422,7,10,0.843,3016,301.6,177.4,6.91,0.0,1,5,6,3,-2745.0,-2180.0,-1465,8,9,0.867,3668,407.6,215.8,5.94,0.0,4,10,10,8,-1245.0,-715.0,-379,13,5,0.964,3468,693.6,192.7,5.97,0.0,12,13,8,8,2230.0,-1058.0,-336,25,19,0.984,7086,372.9,161.0,5.97,0.03,7,14,4,9,4077.0,-1715.0,0,15,4,1.0,3409,852.2,179.4,6.1,0.0,3,13,6,7,3427.0,-565.0,-722,15,7,0.946,4420,631.4,200.9,5.88,0.0,4,14,13,3,3327.0,192.0,-993,5,7,0.863,2418,345.4,201.5,6.05,0.0,6,15,16,14,3312.0,4281.0,1150,28,25,1.055,6934,277.4,130.8,5.99,0.52,10,11,15,8,2569.0,4642.0,35,22,14,1.002,5577,398.4,154.9,6.13,0.04,15,14,16,16,3584.0,3957.0,3096,32,24,1.161,6403,266.8,114.3,5.72,0.9099999999999999,10,10,10,13,580.0,39.0,1511,34,25,1.065,7806,312.2,132.3,6.05,0.29000000000000004,14,10,4,6,-342.0,-2480.0,-650,23,16,0.966,6379,398.7,163.6,6.24,0.02,14,10,3,9,-14.0,-1423.0,-822,24,20,0.962,7199,360.0,163.6,6.1,0.02,2,8,6,3,129.0,449.0,-1008,7,8,0.89,3053,381.6,203.5,5.83,0.0,3,9,9,5,972.0,1549.0,407,23,18,1.023,5899,327.7,143.9,6.03,0.16999999999999998
アイムジャグラーEX-TP,1542,10,6,7,9,-1553.0,-365.0,-250,17,15,0.984,5135,342.3,160.5,5.84,0.14,9,5,2,1,-3068.0,-1437.0,-893,18,14,0.944,5346,381.9,167.1,6.32,0.03,15,8,9,12,-1811.0,-509.0,778,31,31,1.03,8591,277.1,138.6,5.85,0.58,15,7,6,3,-2754.0,-1666.0,-1322,19,23,0.937,7019,305.2,167.1,5.94,0.1,9,10,12,11,-1382.0,134.0,35,25,9,1.002,5660,628.9,166.5,6.28,0.0,14,12,7,5,-725.0,-1666.0,-379,20,9,0.974,4860,540.0,167.6,6.45,0.0,10,12,7,13,-825.0,-923.0,478,32,18,1.02,7843,435.7,156.9,5.95,0.01,5,7,5,3,-2825.0,-1566.0,-1765,10,7,0.86,4201,600.1,247.1,5.92,0.0,8,8,11,11,-868.0,249.0,364,22,13,1.023,5283,406.4,150.9,6.08,0.05,1,8,13,7,-1640.0,577.0,-165,7,2,0.971,1883,941.5,209.2,5.69,0.0,16,6,11,10,-2097.0,263.0,50,31,24,1.002,8186,341.1,148.8,6.14,0.06999999999999999,13,8,3,13,-2204.0,-1309.0,692,26,33,1.032,7220,218.8,122.4,6.23,0.8700000000000001,13,3,2,8,-4089.0,-1809.0,-479,27,23,0.98,7790,338.7,155.8,6.08,0.05,9,6,6,1,-2389.0,-1738.0,-1522,17,11,0.908,5543,503.9,198.0,6.18,0.0,2,8,7,10,-275.0,-838.0,192,8,5,1.033,1944,388.8,149.5,5.93,0.0,3,9,9,7,-246.0,-1087.0,-408,14,11,0.967,4061,369.2,162.4,6.14,0.0,2,9,7,8,-588.0,-1872.0,-622,7,4,0.908,2246,561.5,204.2,6.16,0.0,6,16,10,14,5510.0,-29.0,-57,15,13,0.995,4217,324.4,150.6,6.03,0.0,7,16,7,2,5102.0,620.0,-1193,12,8,0.9,3993,499.1,199.6,6.23,0.0,5,16,10,11,6387.0,2034.0,1221,27,21,1.065,6304,300.2,131.3,6.02,0.38
