,hall_name,date,model_name,unit_no,game,BB,RB,medals,BB_rate,RB_rate,Grape_rate,Total_rate,month,day,weekday,year,unit_last,area,5more
74,楽園大山店,2025-06-29,マイジャグラーV,2651,8811,39,29,2334,225.9,303.8,5.62,129.6,2025-06,29,6,2025,1,c: MJV,0.62
75,楽園大山店,2025-06-29,マイジャグラーV,2652,6879,24,30,667,286.6,229.3,5.81,127.4,2025-06,29,6,2025,2,c: MJV,0.79
76,楽園大山店,2025-06-29,マイジャグラーV,2653,8352,36,23,1191,232.0,363.1,5.8,141.6,2025-06,29,6,2025,3,c: MJV,0.17
77,楽園大山店,2025-06-29,マイジャグラーV,2655,3952,8,10,-1571,494.0,395.2,5.68,219.6,2025-06,29,6,2025,5,c: MJV,0.0
78,楽園大山店,2025-06-29,マイジャグラーV,2656,5210,17,14,-476,306.5,372.1,5.7,168.1,2025-06,29,6,2025,6,c: MJV,0.08
79,楽園大山店,2025-06-29,マイジャグラーV,2657,6992,26,22,-48,268.9,317.8,6.0,145.7,2025-06,29,6,2025,7,c: MJV,0.17
80,楽園大山店,2025-06-29,マイジャグラーV,2658,2380,5,3,-1381,476.0,793.3,6.03,297.5,2025-06,29,6,2025,8,c: MJV,0.0
81,楽園大山店,2025-06-29,マイジャグラーV,2660,7912,40,31,3905,197.8,255.2,5.55,111.4,2025-06,29,6,2025,0,c: MJV,0.9500000000000001
82,楽園大山店,2025-06-29,マイジャグラーV,2661,4140,17,6,-48,243.5,690.0,5.72,180.0,2025-06,29,6,2025,1,c: MJV,0.0
83,楽園大山店,2025-06-29,マイジャグラーV,2662,8225,35,33,2238,235.0,249.2,5.7,121.0,2025-06,29,6,2025,2,c: MJV,0.8700000000000001
84,楽園大山店,2025-06-29,マイジャグラーV,2663,6619,26,20,381,254.6,331.0,5.88,143.9,2025-06,29,6,2025,3,c: MJV,0.19999999999999998
85,楽園大山店,2025-06-29,マイジャグラーV,2665,4485,20,11,810,224.2,407.7,5.67,144.7,2025-06,29,6,2025,5,c: MJV,0.0
86,楽園大山店,2025-06-29,マイジャグラーV,2666,7493,24,20,-571,312.2,374.6,5.58,170.3,2025-06,29,6,2025,6,c: MJV,0.05
87,楽園大山店,2025-06-29,マイジャグラーV,2667,9134,30,33,-333,304.5,276.8,5.86,145.0,2025-06,29,6,2025,7,c: MJV,0.37
88,楽園大山店,2025-06-29,マイジャグラーV,2668,7703,34,22,1238,226.6,350.1,5.87,137.6,2025-06,29,6,2025,8,c: MJV,0.22
89,楽園大山店,2025-06-29,ファンキージャグラー2,2670,2025,1,2,-2000,2025.0,1012.5,6.02,675.0,2025-06,29,6,2025,0,f: FJ2,0.0
90,楽園大山店,2025-06-29,ファンキージャグラー2,2671,5990,22,18,143,272.3,332.8,5.77,149.8,2025-06,29,6,2025,1,f: FJ2,0.26
91,楽園大山店,2025-06-29,ファンキージャグラー2,2672,4063,18,5,-48,225.7,812.6,5.97,176.7,2025-06,29,6,2025,2,f: FJ2,0.0
92,楽園大山店,2025-06-29,ファンキージャグラー2,2673,4321,12,13,-666,360.1,332.4,5.62,172.8,2025-06,29,6,2025,3,f: FJ2,0.0
93,楽園大山店,2025-06-29,ファンキージャグラー2,2675,7664,34,23,1524,225.4,333.2,5.8,134.5,2025-06,29,6,2025,5,f: FJ2,0.37
94,楽園大山店,2025-06-29,ファンキージャグラー2,2676,6854,29,15,238,236.3,456.9,5.96,155.8,2025-06,29,6,2025,6,f: FJ2,0.02
95,楽園大山店,2025-06-29,ファンキージャグラー2,2677,7337,35,23,1715,209.6,319.0,6.05,126.5,2025-06,29,6,2025,7,f: FJ2,0.24000000000000002
96,楽園大山店,2025-06-29,ファンキージャグラー2,2678,1841,6,5,-142,306.8,368.2,5.66,167.4,2025-06,29,6,2025,8,f: FJ2,0.0
97,楽園大山店,2025-06-29,ファンキージャグラー2,2680,8404,42,23,1667,200.1,365.4,6.3,129.3,2025-06,29,6,2025,0,f: FJ2,0.03
98,楽園大山店,2025-06-29,ファンキージャグラー2,2681,1826,4,2,-1142,456.5,913.0,6.28,304.3,2025-06,29,6,2025,1,f: FJ2,0.0
99,楽園大山店,2025-06-29,ゴーゴージャグラー3,2682,4710,15,16,-619,314.0,294.4,6.12,151.9,2025-06,29,6,2025,2,a: GJ3,0.0
100,楽園大山店,2025-06-29,ゴーゴージャグラー3,2683,5805,30,12,858,193.5,483.8,6.46,138.2,2025-06,29,6,2025,3,a: GJ3,0.0
101,楽園大山店,2025-06-29,ゴーゴージャグラー3,2685,3668,13,7,-762,282.2,524.0,6.22,183.4,2025-06,29,6,2025,5,a: GJ3,0.0
102,楽園大山店,2025-06-29,ゴーゴージャグラー3,2686,7095,23,24,-904,308.5,295.6,6.16,151.0,2025-06,29,6,2025,6,a: GJ3,0.06999999999999999
103,楽園大山店,2025-06-29,ゴーゴージャグラー3,2687,3267,10,8,-952,326.7,408.4,6.31,181.5,2025-06,29,6,2025,7,a: GJ3,0.0
104,楽園大山店,2025-06-29,ゴーゴージャグラー3,2688,2746,11,6,-142,249.6,457.7,6.12,161.5,2025-06,29,6,2025,8,a: GJ3,0.0
105,楽園大山店,2025-06-29,ゴーゴージャグラー3,2700,4226,21,10,572,201.2,422.6,6.42,136.3,2025-06,29,6,2025,0,a: GJ3,0.0
106,楽園大山店,2025-06-29,ゴーゴージャグラー3,2701,3730,7,17,-1238,532.9,219.4,6.11,155.4,2025-06,29,6,2025,1,a: GJ3,0.0
107,楽園大山店,2025-06-29,ウルトラミラクルジャグラー,2702,4044,13,10,-381,311.1,404.4,0.0,175.8,2025-06,29,6,2025,2,h: UMJ,0.0
108,楽園大山店,2025-06-29,ウルトラミラクルジャグラー,2703,736,1,2,-571,736.0,368.0,0.0,245.3,2025-06,29,6,2025,3,h: UMJ,0.0
109,楽園大山店,2025-06-29,ウルトラミラクルジャグラー,2705,5020,19,11,-714,264.2,456.4,0.0,167.3,2025-06,29,6,2025,5,h: UMJ,0.05
110,楽園大山店,2025-06-29,ミスタージャグラー,2800,2548,4,7,-1476,637.0,364.0,0.0,231.6,2025-06,29,6,2025,0,i: MRJ,0.0
111,楽園大山店,2025-06-29,ミスタージャグラー,2801,1299,3,3,-571,433.0,433.0,0.0,216.5,2025-06,29,6,2025,1,i: MRJ,0.0
112,楽園大山店,2025-06-29,ミスタージャグラー,2802,6853,26,24,905,263.6,285.5,0.0,137.1,2025-06,29,6,2025,2,i: MRJ,0.31
113,楽園大山店,2025-06-29,ミスタージャグラー,2803,2017,4,9,-619,504.2,224.1,0.0,155.2,2025-06,29,6,2025,3,i: MRJ,0.0
114,楽園大山店,2025-06-29,アイムジャグラーEX-TP,2805,2884,8,7,-809,360.5,412.0,6.06,192.3,2025-06,29,6,2025,5,e: I'm,0.0
115,楽園大山店,2025-06-29,アイムジャグラーEX-TP,2806,4998,16,13,-666,312.4,384.5,5.96,172.3,2025-06,29,6,2025,6,e: I'm,0.0
116,楽園大山店,2025-06-29,アイムジャグラーEX-TP,2807,2536,3,7,-1666,845.3,362.3,6.1,253.6,2025-06,29,6,2025,7,e: I'm,0.0
117,楽園大山店,2025-06-29,アイムジャグラーEX-TP,2808,3810,10,9,-1333,381.0,423.3,6.18,200.5,2025-06,29,6,2025,8,e: I'm,0.0
118,楽園大山店,2025-06-29,アイムジャグラーEX-TP,2810,3632,16,6,524,227.0,605.3,5.68,165.1,2025-06,29,6,2025,0,e: I'm,0.0
119,楽園大山店,2025-06-29,アイムジャグラーEX-TP,2811,7559,39,25,3238,193.8,302.4,5.95,118.1,2025-06,29,6,2025,1,e: I'm,0.61
120,楽園大山店,2025-06-29,アイムジャグラーEX-TP,2812,5072,23,13,810,220.5,390.2,6.13,140.9,2025-06,29,6,2025,2,e: I'm,0.09000000000000001
121,楽園大山店,2025-06-29,マイジャグラーV,3001,6308,30,19,1477,210.3,332.0,5.97,128.7,2025-06,29,6,2025,1,d: MJV,0.32999999999999996
122,楽園大山店,2025-06-29,マイジャグラーV,3002,6958,11,18,-4190,632.5,386.6,6.14,239.9,2025-06,29,6,2025,2,d: MJV,0.0
123,楽園大山店,2025-06-29,マイジャグラーV,3003,5718,15,19,-1000,381.2,300.9,5.67,168.2,2025-06,29,6,2025,3,d: MJV,0.18
124,楽園大山店,2025-06-28,ハッピージャグラーVIII,2626,8107,24,37,238,337.8,219.1,0.0,132.9,2025-06,28,5,2025,6,g: HJV3,0.79
125,楽園大山店,2025-06-28,ハッピージャグラーVIII,2627,3158,7,6,-1333,451.1,526.3,0.0,242.9,2025-06,28,5,2025,7,g: HJV3,0.0
126,楽園大山店,2025-06-28,ハッピージャグラーVIII,2628,4589,12,13,-952,382.4,353.0,0.0,183.6,2025-06,28,5,2025,8,g: HJV3,0.0
127,楽園大山店,2025-06-28,マイジャグラーV,2630,7609,35,27,2381,217.4,281.8,5.69,122.7,2025-06,28,5,2025,0,b: MJV,0.73
128,楽園大山店,2025-06-28,マイジャグラーV,2631,4835,14,12,-904,345.4,402.9,5.66,186.0,2025-06,28,5,2025,1,b: MJV,0.0
129,楽園大山店,2025-06-28,マイジャグラーV,2632,8514,41,18,2238,207.7,473.0,5.56,144.3,2025-06,28,5,2025,2,b: MJV,0.07
130,楽園大山店,2025-06-28,マイジャグラーV,2633,3809,15,11,238,253.9,346.3,5.81,146.5,2025-06,28,5,2025,3,b: MJV,0.0
131,楽園大山店,2025-06-28,マイジャグラーV,2635,9431,38,38,1572,248.2,248.2,5.93,124.1,2025-06,28,5,2025,5,b: MJV,0.75
132,楽園大山店,2025-06-28,マイジャグラーV,2636,7759,31,26,619,250.3,298.4,5.99,136.1,2025-06,28,5,2025,6,b: MJV,0.33999999999999997
133,楽園大山店,2025-06-28,マイジャグラーV,2637,8577,34,36,1905,252.3,238.2,5.7,122.5,2025-06,28,5,2025,7,b: MJV,0.8899999999999999
134,楽園大山店,2025-06-28,マイジャグラーV,2638,5743,18,17,-523,319.1,337.8,5.68,164.1,2025-06,28,5,2025,8,b: MJV,0.13
135,楽園大山店,2025-06-28,マイジャグラーV,2650,8456,36,20,1191,234.9,422.8,5.6,151.0,2025-06,28,5,2025,0,c: MJV,0.07
136,楽園大山店,2025-06-28,マイジャグラーV,2651,5429,19,13,-333,285.7,417.6,5.7,169.7,2025-06,28,5,2025,1,c: MJV,0.04
137,楽園大山店,2025-06-28,マイジャグラーV,2652,8437,37,31,2286,228.0,272.2,5.7,124.1,2025-06,28,5,2025,2,c: MJV,0.75
138,楽園大山店,2025-06-28,マイジャグラーV,2653,3766,13,12,191,289.7,313.8,5.51,150.6,2025-06,28,5,2025,3,c: MJV,0.0
139,楽園大山店,2025-06-28,マイジャグラーV,2655,5198,19,14,96,273.6,371.3,5.64,157.5,2025-06,28,5,2025,5,c: MJV,0.13999999999999999
140,楽園大山店,2025-06-28,マイジャグラーV,2656,7969,29,27,667,274.8,295.1,5.63,142.3,2025-06,28,5,2025,6,c: MJV,0.44
141,楽園大山店,2025-06-28,マイジャグラーV,2657,4965,23,11,334,215.9,451.4,6.26,146.0,2025-06,28,5,2025,7,c: MJV,0.0
142,楽園大山店,2025-06-28,マイジャグラーV,2658,7653,31,30,1667,246.9,255.1,5.69,125.5,2025-06,28,5,2025,8,c: MJV,0.79
143,楽園大山店,2025-06-28,マイジャグラーV,2660,2512,7,5,-952,358.9,502.4,6.18,209.3,2025-06,28,5,2025,0,c: MJV,0.0
144,楽園大山店,2025-06-28,マイジャグラーV,2661,7502,29,23,334,258.7,326.2,5.89,144.3,2025-06,28,5,2025,1,c: MJV,0.19
145,楽園大山店,2025-06-28,マイジャグラーV,2662,2311,8,5,-238,288.9,462.2,5.74,177.8,2025-06,28,5,2025,2,c: MJV,0.0
146,楽園大山店,2025-06-28,マイジャグラーV,2663,7489,33,20,1334,226.9,374.4,5.71,141.3,2025-06,28,5,2025,3,c: MJV,0.19
147,楽園大山店,2025-06-28,マイジャグラーV,2665,2418,8,3,-762,302.2,806.0,6.13,219.8,2025-06,28,5,2025,5,c: MJV,0.0
148,楽園大山店,2025-06-28,マイジャグラーV,2666,8600,38,28,1953,226.3,307.1,5.75,130.3,2025-06,28,5,2025,6,c: MJV,0.5
149,楽園大山店,2025-06-28,マイジャグラーV,2667,3858,15,10,429,257.2,385.8,5.46,154.3,2025-06,28,5,2025,7,c: MJV,0.0
150,楽園大山店,2025-06-28,マイジャグラーV,2668,7397,32,20,1477,231.2,369.8,5.56,142.2,2025-06,28,5,2025,8,c: MJV,0.25
151,楽園大山店,2025-06-28,ファンキージャグラー2,2670,1472,7,2,143,210.3,736.0,5.89,163.6,2025-06,28,5,2025,0,f: FJ2,0.0
152,楽園大山店,2025-06-28,ファンキージャグラー2,2671,6774,23,20,-714,294.5,338.7,6.02,157.5,2025-06,28,5,2025,1,f: FJ2,0.06
153,楽園大山店,2025-06-28,ファンキージャグラー2,2672,4965,16,8,-1523,310.3,620.6,6.17,206.9,2025-06,28,5,2025,2,f: FJ2,0.0
154,楽園大山店,2025-06-28,ファンキージャグラー2,2673,4840,13,12,-1381,372.3,403.3,5.86,193.6,2025-06,28,5,2025,3,f: FJ2,0.0
155,楽園大山店,2025-06-28,ファンキージャグラー2,2675,8474,47,30,3429,180.3,282.5,6.3,110.1,2025-06,28,5,2025,5,f: FJ2,0.33
156,楽園大山店,2025-06-28,ファンキージャグラー2,2676,6464,23,16,-190,281.0,404.0,5.66,165.7,2025-06,28,5,2025,6,f: FJ2,0.12
157,楽園大山店,2025-06-28,ファンキージャグラー2,2677,1382,2,1,-1142,691.0,1382.0,6.22,460.7,2025-06,28,5,2025,7,f: FJ2,0.0
158,楽園大山店,2025-06-28,ファンキージャグラー2,2678,3644,9,7,-1523,404.9,520.6,5.98,227.8,2025-06,28,5,2025,8,f: FJ2,0.0
159,楽園大山店,2025-06-28,ファンキージャグラー2,2680,1462,4,2,-762,365.5,731.0,6.54,243.7,2025-06,28,5,2025,0,f: FJ2,0.0
160,楽園大山店,2025-06-28,ファンキージャグラー2,2681,2919,8,6,-666,364.9,486.5,5.52,208.5,2025-06,28,5,2025,1,f: FJ2,0.0
161,楽園大山店,2025-06-28,ゴーゴージャグラー3,2682,8370,36,24,667,232.5,348.8,6.14,139.5,2025-06,28,5,2025,2,a: GJ3,0.04
162,楽園大山店,2025-06-28,ゴーゴージャグラー3,2683,4268,17,9,-666,251.1,474.2,6.59,164.2,2025-06,28,5,2025,3,a: GJ3,0.0
163,楽園大山店,2025-06-28,ゴーゴージャグラー3,2685,5682,33,18,2667,172.2,315.7,6.14,111.4,2025-06,28,5,2025,5,a: GJ3,0.36
164,楽園大山店,2025-06-28,ゴーゴージャグラー3,2686,3955,12,10,-1238,329.6,395.5,6.43,179.8,2025-06,28,5,2025,6,a: GJ3,0.0
165,楽園大山店,2025-06-28,ゴーゴージャグラー3,2687,1594,3,5,-809,531.3,318.8,6.31,199.2,2025-06,28,5,2025,7,a: GJ3,0.0
166,楽園大山店,2025-06-28,ゴーゴージャグラー3,2688,5563,25,16,762,222.5,347.7,6.09,135.7,2025-06,28,5,2025,8,a: GJ3,0.11
167,楽園大山店,2025-06-28,ゴーゴージャグラー3,2700,2781,9,10,-142,309.0,278.1,5.9,146.4,2025-06,28,5,2025,0,a: GJ3,0.0
168,楽園大山店,2025-06-28,ゴーゴージャグラー3,2701,6871,33,19,1619,208.2,361.6,5.93,132.1,2025-06,28,5,2025,1,a: GJ3,0.21000000000000002
169,楽園大山店,2025-06-28,ウルトラミラクルジャグラー,2702,1061,2,3,-476,530.5,353.7,0.0,212.2,2025-06,28,5,2025,2,h: UMJ,0.0
170,楽園大山店,2025-06-28,ウルトラミラクルジャグラー,2703,3922,13,11,-714,301.7,356.5,0.0,163.4,2025-06,28,5,2025,3,h: UMJ,0.0
171,楽園大山店,2025-06-28,ウルトラミラクルジャグラー,2705,7942,36,27,2000,220.6,294.1,0.0,126.1,2025-06,28,5,2025,5,h: UMJ,0.63
172,楽園大山店,2025-06-28,ミスタージャグラー,2800,3612,7,10,-1619,516.0,361.2,0.0,212.5,2025-06,28,5,2025,0,i: MRJ,0.0
173,楽園大山店,2025-06-28,ミスタージャグラー,2801,1603,4,2,-762,400.8,801.5,0.0,267.2,2025-06,28,5,2025,1,i: MRJ,0.0
174,楽園大山店,2025-06-28,ミスタージャグラー,2802,6184,24,11,-1142,257.7,562.2,0.0,176.7,2025-06,28,5,2025,2,i: MRJ,0.0
175,楽園大山店,2025-06-28,ミスタージャグラー,2803,6409,17,21,-952,377.0,305.2,0.0,168.7,2025-06,28,5,2025,3,i: MRJ,0.05
176,楽園大山店,2025-06-28,アイムジャグラーEX-TP,2805,4588,19,14,810,241.5,327.7,5.82,139.0,2025-06,28,5,2025,5,e: I'm,0.0
177,楽園大山店,2025-06-28,アイムジャグラーEX-TP,2806,7663,34,22,1334,225.4,348.3,6.09,136.8,2025-06,28,5,2025,6,e: I'm,0.13
178,楽園大山店,2025-06-28,アイムジャグラーEX-TP,2807,5230,16,16,-428,326.9,326.9,5.77,163.4,2025-06,28,5,2025,7,e: I'm,0.19
179,楽園大山店,2025-06-28,アイムジャグラーEX-TP,2808,2470,6,4,-1047,411.7,617.5,5.97,247.0,2025-06,28,5,2025,8,e: I'm,0.0
180,楽園大山店,2025-06-28,アイムジャグラーEX-TP,2810,8511,28,38,619,304.0,224.0,5.93,129.0,2025-06,28,5,2025,0,e: I'm,0.9
